fecha,habitacion_id,planta,sector,tipo_habitacion,noches_estancia,nacionalidad,num_huespedes,tiene_ninos,segmento,dia_semana,mes,is_checkout,late_checkout,tiempo_estimado,tiempo_real,incidencia_camarera,opinion_cliente,sentimiento_nlp
2025-10-06,1908,19,medio,doble_superior,4,Francia,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1118,11,bajo,doble_superior,1,Francia,2,False,Business,0,10,1,1,,,,,
2025-10-06,206,2,bajo,doble_estandar,10,Alemania,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,3001,30,medio,doble_superior,3,USA,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,2009,20,medio,doble_superior,2,Alemania,2,False,Business,0,10,1,0,,,,,
2025-10-06,3203,32,alto,suite,3,Reino Unido,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2003,20,medio,doble_superior,3,España,2,True,Familia,0,10,0,0,,,,,
2025-10-06,614,6,bajo,doble_estandar,4,Reino Unido,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,903,9,bajo,doble_estandar,1,Francia,2,True,Familia,0,10,0,0,,,,,
2025-10-06,1902,19,medio,doble_superior,1,Alemania,1,False,Business,0,10,1,0,,,,,
2025-10-06,1114,11,bajo,doble_estandar,5,Reino Unido,2,False,Pareja,0,10,1,1,,,,,
2025-10-06,1318,13,bajo,doble_superior,1,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,2807,28,medio,doble_superior,5,Alemania,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1105,11,bajo,doble_estandar,1,Reino Unido,3,False,Business,0,10,1,0,,,,,
2025-10-06,716,7,bajo,doble_superior,7,Francia,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,1702,17,medio,doble_superior,1,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,2701,27,medio,doble_superior,1,Francia,1,False,Business,0,10,1,0,,,,,
2025-10-06,1115,11,bajo,doble_superior,7,Alemania,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2706,27,medio,doble_superior,5,España,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,806,8,bajo,doble_estandar,1,Francia,2,True,Familia,0,10,1,1,,,,,
2025-10-06,3501,35,alto,suite,10,Alemania,2,False,VIP,0,10,0,0,,,,,
2025-10-06,3802,38,alto,suite,2,España,3,False,Business,0,10,0,0,,,,,
2025-10-06,2203,22,medio,doble_superior,2,España,2,True,Familia,0,10,0,0,,,,,
2025-10-06,1316,13,bajo,doble_superior,1,Reino Unido,3,True,Familia,0,10,0,0,,,,,
2025-10-06,2001,20,medio,doble_superior,10,Reino Unido,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,2904,29,medio,doble_superior,1,Francia,2,False,Business,0,10,1,0,,,,,
2025-10-06,1410,14,bajo,doble_estandar,5,Alemania,2,True,Familia,0,10,0,0,,,,,
2025-10-06,615,6,bajo,doble_superior,2,USA,1,True,Familia,0,10,0,0,,,,,
2025-10-06,1803,18,medio,doble_superior,3,España,1,False,Turismo,0,10,1,0,,,,,
2025-10-06,2710,27,medio,doble_superior,3,USA,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,3008,30,medio,doble_superior,2,Alemania,2,False,Business,0,10,1,0,,,,,
2025-10-06,2301,23,medio,doble_superior,10,USA,2,True,Familia,0,10,1,1,,,,,
2025-10-06,301,3,bajo,doble_estandar,5,Alemania,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,417,4,bajo,doble_superior,1,España,3,False,Business,0,10,1,0,,,,,
2025-10-06,2708,27,medio,doble_superior,1,Reino Unido,1,False,Business,0,10,1,0,,,,,
2025-10-06,414,4,bajo,doble_estandar,5,Alemania,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,4501,45,alto,suite,1,Alemania,1,False,VIP,0,10,1,1,,,,,
2025-10-06,5202,52,alto,suite,2,España,3,False,Business,0,10,1,0,,,,,
2025-10-06,4203,42,alto,suite,3,Alemania,1,True,VIP,0,10,0,0,,,,,
2025-10-06,618,6,bajo,doble_superior,10,Reino Unido,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,1403,14,bajo,doble_estandar,5,Francia,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,3403,34,alto,suite,2,Reino Unido,1,False,Business,0,10,1,0,,,,,
2025-10-06,1901,19,medio,doble_superior,7,Reino Unido,1,True,Familia,0,10,0,0,,,,,
2025-10-06,909,9,bajo,doble_estandar,10,Francia,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1602,16,medio,doble_superior,2,Francia,1,True,Familia,0,10,1,1,,,,,
2025-10-06,3703,37,alto,suite,7,España,2,True,Familia,0,10,0,0,,,,,
